iso3,country,pillar,module,indicator_id,indicator_name,indicator_type,variable_name,question,hierarchy_level,data_type,response,response_value,normalized_response_value,weight,score,parent,row_order,question_order,wip,wib,wim,regional_hub,un_region,barometer_region
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.a.EXISTS,"0,1;In the absence of a strong legal framework, are there alternative norms or customs that play this role in the country? If so, please explain how. ",4,supporting,"The Law n ° 2017‐07 of June 22, 2017 (1) relating to electronic transactions has made reference to data sharing. This law establishes the general rules governing any electronic transaction, any transaction of any nature whatsoever, taking the form of an electronic message. Also The law on statistics partially mentions the subject but limited only to the publication of its data by state entities. 

Sources:
(1)http://www.droit-afrique.com/uploads/Togo-Loi-2017-07-transactions-electroniques.pdf",,,,,G.GOVERNANCE.DATASHARING.a,2.0,50981,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.a.EXISTS,"0,1;If there are draft laws or regulations not yet in force, but that would provide a more robust framework in future, please provide brief details here. ",4,supporting,No draft law exists.,,,,,G.GOVERNANCE.DATASHARING.a,2.2,50981,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e,Elements,2,response,,,,100.0,10.0,G.GOVERNANCE.DATASHARING,0.0,50982,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1,Rights and responsibilities:,3,response,,,,80.0,10.0,G.GOVERNANCE.DATASHARING.e,0.0,50983,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.GOV_INTERNAL,The framework covers data sharing within government.,4,response,Partially,1,0.5,20.0,10.0,G.GOVERNANCE.DATASHARING.e.e1,0.0,50984,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.GOV_INTERNAL,1;Please indicate which section of the framework refers to this issue and explain your 'Partially' response.,4,supporting,"In its article 125, the Law n ° 2017‐07 of June 22, 2017 relating to electronic transactions (1) made a reference to data to be collected in the context of administrative and legal proceedings, under the terms of the law. According to the law, when it is required that a supporting document be attached in support of a request or a declaration sent to the administration, the applicant is exempted from providing this document electronically when the administration can obtain it directly to the administration and departments concerned. 
In this case, the provision of the document is replaced by a declaration on the honor of the applicant, who has the possibility of electronically verifying the information
taken into account by the administration. What this means is that, public service can share data of applicants among each other. 

Sources : 

(1) http://www.droit-afrique.com/uploads/Togo-Loi-2017-07-transactions-electroniques.pdf",,,,,G.GOVERNANCE.DATASHARING.e.e1,2.0,50984,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.GOV_OTHERS,The framework covers how government should share data with other sectors.,4,response,No,0,0.0,20.0,0.0,G.GOVERNANCE.DATASHARING.e.e1,0.0,50985,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.OTHTOGOV,The framework covers data sharing from other sectors to government.,4,response,No,0,0.0,20.0,0.0,G.GOVERNANCE.DATASHARING.e.e1,0.0,50986,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e1.PRIVATESECTOR,The framework covers data sharing within the private sector.,4,response,No,0,0.0,20.0,0.0,G.GOVERNANCE.DATASHARING.e.e1,0.0,50987,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e2,Specific considerations:,3,response,,,,20.0,0.0,G.GOVERNANCE.DATASHARING.e,0.0,50988,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.e.e2.AI,The framework explicitly focuses on artificial intelligence uses of data.,4,response,No,0,0.0,20.0,0.0,G.GOVERNANCE.DATASHARING.e.e2,0.0,50989,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.c,Extent,2,response,,,,1.0,1.0,G.GOVERNANCE.DATASHARING,0.0,50990,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.c.DSF,How broad is the coverage of legal or policy frameworks for data sharing for the public good?,4,response,"The framework assessed covers all government agencies, and many themes.",3,1.0,,,G.GOVERNANCE.DATASHARING.c,0.0,50991,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.c.DSF,"0,1,2,3;Please explain your answer and provide supporting urls if necessary.",4,supporting,"The laws and regulations adopted in the Togolese Republic, cover the entire national territory, institutions, and citizens according to the Article 2 of the constitution.

Sources: 
(1) http://extwprlegs1.fao.org/docs/pdf/tog128398.pdf",,,,,G.GOVERNANCE.DATASHARING.c,2.0,50991,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.c.EXTENT,"How comprehensive, in terms of jurisdiction, is the coverage of the laws, regulations, policies, or guidance assessed for this question?",4,response,They provide national coverage.,2,1.0,,,G.GOVERNANCE.DATASHARING.c,0.0,50992,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATASHARING,Governance (G): Data sharing frameworks,Primary,G.GOVERNANCE.DATASHARING.c.EXTENT,"1,2;Please explain your answer and provide supporting urls if necessary.",4,supporting,"The laws and regulations adopted in the Togolese Republic, cover the entire national territory and citizens according to the Article 2 of the constitution.

Sources: 
(1) http://extwprlegs1.fao.org/docs/pdf/tog128398.pdf",,,,,G.GOVERNANCE.DATASHARING.c,2.1,50992,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE,"To what extent do relevant laws, regulations, policies, and guidance provide a comprehensive framework for consistent data management and publication? ",1,response,,,,,0.0,G.GOVERNANCE.DATAMANAGE,0.0,50993,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE,"To what extent do relevant laws, regulations, policies, and guidance provide a comprehensive framework for consistent data management and publication? ",1,justification,"There is no clearly defined framework, however, the Catalog of Togolese standards (1) of April 2019 made mention of standards of data. 

(1)  Catalog of Togolese standards April 2019, https://h-atn.com/wp-content/uploads/2019/04/catalogue%20des%20normes%20Togolaises%20%20Avril%202019.pdf",,,,,G.GOVERNANCE.DATAMANAGE,1.0,50993,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE,1,1,example,[Catalogue des normes togolaises](https://h-atn.com/wp-content/uploads/2019/04/catalogue%20des%20normes%20Togolaises%20%20Avril%202019.pdf),,,,,G.GOVERNANCE.DATAMANAGE,3.0,50993,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.a,Existence,2,response,,,,1.0,0.0,G.GOVERNANCE.DATAMANAGE,0.0,50994,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.a.EXISTS,What is the nature of the framework?,4,response,No framework exists.,0,0.0,,,G.GOVERNANCE.DATAMANAGE.a,0.0,50995,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.a.EXISTS,"0,1;In the absence of a strong legal framework, are there alternative norms or customs that play this role in the country? If so, please explain how. ",4,supporting,"There is no clearly defined framework, however, the Catalog of Togolese standards (1) of April 2019 made mention of standards of data. 

Sources:

(1) the https://h-atn.com/wp-content/uploads/2019/04/catalogue%20des%20normes%20Togolaises%20%20Avril%202019.pdf",,,,,G.GOVERNANCE.DATAMANAGE.a,2.0,50995,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.a.EXISTS,"0,1;If there are draft laws or regulations not yet in force, but that would provide a more robust framework in future, please provide brief details here. ",4,supporting,There is no draft laws.,,,,,G.GOVERNANCE.DATAMANAGE.a,2.2,50995,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.e,Elements,2,response,,,,100.0,20.0,G.GOVERNANCE.DATAMANAGE,0.0,50996,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.e.e1,Rights and responsibilities:,3,response,,,,100.0,20.0,G.GOVERNANCE.DATAMANAGE.e,0.0,50997,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.e.e1.METADATA,There are minimum standards for metadata when government data is catalogued or published.,4,response,Yes,2,1.0,20.0,20.0,G.GOVERNANCE.DATAMANAGE.e.e1,0.0,50998,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.e.e1.METADATA,2;Please indicate which section of the framework refers to this issue.,4,supporting,"TGN ISO / IEC 11179-1 Information technology - Metadata registries (RM) - Part 1:
Framework (1) 

TGN ISO / IEC 11179-2 Information technology - Metadata registries (RM) - Part 2: Classification (2) 

TGN ISO / IEC 11179-3 Information technology - Metadata registries (RM) - Part 3:
Registry metamodel and basic attributes (3) 

TGN ISO / IEC 11179-4 Information technology - Metadata registries (RM) - Part 4:
Formulation of data definitions (4)

TGN ISO / IEC 11179-5 Information technology - Metadata registries (RM) - Part 5:
Naming principles (5)

TGN ISO / IEC 11179-6 Information technology - Metadata registries (RM) - Part 6:
Data logging (6)

Sources: 
(1) the https://h-atn.com/wp-content/uploads/2019/04/catalogue%20des%20normes%20Togolaises%20%20Avril%202019.pdf
(2) the https://h-atn.com/wp-content/uploads/2019/04/catalogue%20des%20normes%20Togolaises%20%20Avril%202019.pdf
(3) the https://h-atn.com/wp-content/uploads/2019/04/catalogue%20des%20normes%20Togolaises%20%20Avril%202019.pdf
(4) the https://h-atn.com/wp-content/uploads/2019/04/catalogue%20des%20normes%20Togolaises%20%20Avril%202019.pdf
(5) the https://h-atn.com/wp-content/uploads/2019/04/catalogue%20des%20normes%20Togolaises%20%20Avril%202019.pdf
(6) the https://h-atn.com/wp-content/uploads/2019/04/catalogue%20des%20normes%20Togolaises%20%20Avril%202019.pdf",,,,,G.GOVERNANCE.DATAMANAGE.e.e1,2.1,50998,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.e.e1.PROCESS,There is a standardised process for publishing and updating published government data.,4,response,No,0,0.0,20.0,0.0,G.GOVERNANCE.DATAMANAGE.e.e1,0.0,50999,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.e.e1.TECHSTANDARDS,"There are technical standards, including common data models, codelists, and identifiers for management and publication of government data.",4,response,No,0,0.0,20.0,0.0,G.GOVERNANCE.DATAMANAGE.e.e1,0.0,51000,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.e.e1.DOCUMENTATION,There are clearly documented quality control processes for government data.,4,response,No,0,0.0,20.0,0.0,G.GOVERNANCE.DATAMANAGE.e.e1,0.0,51001,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.e.e1.FEEDBACK,There are clearly documented processes for soliciting and integrating feedback from external users to improve data quality.,4,response,No,0,0.0,20.0,0.0,G.GOVERNANCE.DATAMANAGE.e.e1,0.0,51002,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.c,Extent,2,response,,,,1.0,1.0,G.GOVERNANCE.DATAMANAGE,0.0,51003,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.c.EXTENT,How broadly is good data management practice established?,4,response,The data management approaches assessed generally apply across the whole public sector.,2,1.0,,,G.GOVERNANCE.DATAMANAGE.c,0.0,51004,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.DATAMANAGE,Governance (G): Data management,Primary,G.GOVERNANCE.DATAMANAGE.c.EXTENT,"0,1,2;Please explain your answer and provide supporting urls if necessary.",4,supporting,"The laws and regulations adopted in the Togolese Republic, cover the entire national territory, institutions, and citizens according to the Article 2 of the constitution.

Sources: 
(1) http://extwprlegs1.fao.org/docs/pdf/tog128398.pdf",,,,,G.GOVERNANCE.DATAMANAGE.c,2.0,51004,0.1,0.03,0.2,Local Development Research Institute (LDRI),Western Africa,Africa
TGO,Togo,Governance,GOVERNANCE,G.GOVERNANCE.LANG,Governance (G): Language coverage & data,Primary,G.GOVERNANCE.LANG,"To what extent do relevant laws, regulations, policies, and guidance require that data collection and publication processes be available in the country’s official or national languages? If the country has no official or national languages, are these processes available in the languages used in the country?",1,response,,,,,0.0,G.GOVERNANCE.LANG,0.0,51005,0.0,0.0,0.0,Local Development Research Institute (LDRI),Western Africa,Africa
